WORD_SLOT1	WORD_SLOT2	Freq	FREQOFSLOT1	FREQOFSLOT2	RELATION	LLR	LOGODDSRATIO	MI	DELTAP1TO2	DELTAP2TO1
assault	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
baffle	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bandwagon	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bargain	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
barrack	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bawl	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
befriend	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belittle	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belt	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
berate	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewilder	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewitch	supporting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amaze	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
americanise	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amuse	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
anger	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
appall	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
assault	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
baffle	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bandwagon	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bargain	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
barrack	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bawl	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
befriend	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belittle	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belt	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
berate	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewilder	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewitch	surrendering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amaze	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
americanise	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amuse	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
anger	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
appall	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
assault	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
baffle	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bandwagon	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bargain	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
barrack	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bawl	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
befriend	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belittle	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belt	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
berate	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewilder	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewitch	undergoing	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amaze	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
americanise	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amuse	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
anger	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
appall	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
assault	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
baffle	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bandwagon	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bargain	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
barrack	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bawl	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
befriend	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belittle	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belt	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
berate	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewilder	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewitch	wanting	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amaze	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
americanise	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amuse	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
anger	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
appall	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
assault	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
baffle	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bandwagon	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bargain	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
barrack	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bawl	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
befriend	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belittle	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belt	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
berate	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewilder	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewitch	wondering	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amaze	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
americanise	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
amuse	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
anger	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
appall	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
assault	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
baffle	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bandwagon	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bargain	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
barrack	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bawl	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
befriend	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belittle	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
belt	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewilder	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
bewitch	working	0	1	1	repulsion	-0.0100502935546659	-17.277801493197	-Inf	-0.0050251256281407	-0.0050251256281407
activate	adopting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	adopting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	adopting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	adopting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	adopting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	adopting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	asserting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	asserting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	asserting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	asserting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	asserting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	asserting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	attempting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	attempting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	attempting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	attempting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	attempting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	attempting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	attending	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	attending	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	attending	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	attending	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	attending	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	attending	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	autographing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	autographing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	autographing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	autographing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	autographing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	autographing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	backtracking	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	backtracking	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	backtracking	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	backtracking	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	backtracking	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	backtracking	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	choosing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	choosing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	choosing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	choosing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	choosing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	choosing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	concluding	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	concluding	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	concluding	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	concluding	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	concluding	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	concluding	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	confronting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	confronting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	confronting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	confronting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	confronting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	confronting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	coughing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	coughing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	coughing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	coughing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	coughing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	coughing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	cutting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	cutting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	cutting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
argue	cutting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
attract	cutting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
bash	cutting	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
activate	dealing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
ambush	dealing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
annoy	dealing	0	2	1	repulsion	-0.020151346598207	-17.6191925831788	-Inf	-0.00505050505050505	-0.0100502512562814
